track_name,track_artist,valence,energy,danceability,tempo,acousticness,speechiness
Don't Stop (feat. Moe Mitchell),Moguai,0.402,0.974,0.754,122.998,0.209,0.168
DON'T TALK,Aryue,0.664,0.881,0.811,124.974,0.0828,0.0737
No Style,Bassjackers,0.485,0.738,0.694,125.079,0.00523,0.115
ADHD,Hasse de Moor,0.177,0.817,0.759,128.008,0.00158,0.0451
Antigravity,Khrebto,0.394,0.94,0.77,130.024,0.00361,0.112
All Night,Habstrakt,0.509,0.753,0.776,126.096,0.0152,0.437
Soul Fifty,Chocolate Puma,0.579,0.92,0.694,124.961,0.018,0.0792
Your Mind - Will Clarke Remix,Adam Beyer,0.65,0.814,0.543,126.012,0.004,0.0427
Day and Night,Dwin,0.524,0.748,0.859,122.99,0.207,0.14
Came For The Low,ZHU,0.13,0.531,0.794,117.968,0.0184,0.0448
Ginger,Riton,0.802,0.935,0.791,121.999,0.0701,0.074
Rabbit Hole,CamelPhat,0.287,0.865,0.603,123.987,0.00991,0.034
Paris,Kungs,0.0537,0.596,0.579,124.005,0.00543,0.256
Breathe,CamelPhat,0.081,0.877,0.595,125.015,0.00646,0.0442
Control,Emmit Fenn,0.244,0.363,0.86,120.033,0.178,0.0755
Wonder,Gaullin,0.133,0.601,0.54,129.144,0.0907,0.192
In My Mind,Dynoro,0.111,0.692,0.676,125.966,0.216,0.249
I Want U,Loosid,0.315,0.971,0.627,126.02,0.0205,0.0456
The Power,Duke Dumont,0.191,0.831,0.625,121.929,0.00447,0.0541
Personal Jesus - Eric Prydz Remix,Depeche Mode,0.0345,0.715,0.727,127.947,0.0802,0.0944
Rinse & Repeat - Radio Edit,Riton,0.623,0.726,0.78,122.007,0.0377,0.0612
Panic Room - Club Mix,Au/Ra,0.283,0.866,0.663,122.997,0.00125,0.0369
Daylight,Disciples,0.886,0.569,0.962,122.024,0.0884,0.122
No Fear (feat. Donna Missal),Rudimental,0.691,0.739,0.751,125.016,0.0761,0.0708
Calypso,Round Table Knights,0.182,0.587,0.678,126.01,0.00782,0.42
Finder (The Path),Ninetoes,0.0802,0.729,0.82,120.998,0.00313,0.0547
Crazy Bitch - Original Mix,Route 94,0.104,0.734,0.814,124.013,6.83e-05,0.0706
Drop It,CamelPhat,0.408,0.971,0.802,125.0,3.73e-05,0.0524
Pregnant,Malaa,0.294,0.873,0.846,120.981,0.143,0.0605
Drop That,Loge21,0.152,0.643,0.768,123.844,0.00638,0.31
Ya Kidding,FISHER,0.77,0.983,0.813,125.007,0.00177,0.153
Stop It,FISHER,0.87,0.824,0.86,124.016,0.024,0.0518
The Sermon,Tchami,0.632,0.82,0.8,124.009,0.00627,0.0524
Chunky - Club Mix,Format:B,0.685,0.916,0.808,121.99,0.00431,0.0635
To You,Robin Schulz,0.0584,0.838,0.818,125.007,0.00179,0.0711
Revolution - Deep In Jersey Mix,Harry Romero,0.144,0.839,0.87,124.014,9.74e-05,0.0656
Crowd Control,FISHER,0.854,0.664,0.87,125.029,0.00753,0.062
Resonate,Dillon Nathaniel,0.406,0.696,0.808,125.007,0.00165,0.0781
WTF,HI-LO,0.617,0.966,0.695,126.028,0.0912,0.113
Losing It,FISHER,0.641,0.964,0.76,125.0,0.00182,0.0576
Ooh La La,HI-LO,0.153,0.967,0.612,126.981,0.00419,0.0831
The Wave,Madeaux,0.306,0.499,0.855,124.05,0.0307,0.0663
Count On You - ATFC's C-thru Remix,Autoerotique,0.567,0.925,0.825,123.025,0.00735,0.0463
What It Is,Eyes Everywhere,0.532,0.924,0.715,124.003,0.000396,0.046
Dopamine Machine - Club Mix,CamelPhat,0.281,0.701,0.797,124.0,0.000876,0.0477
Work It Out,OFFAIAH,0.629,0.967,0.819,124.013,0.000673,0.159
Get On,Housequake,0.309,0.994,0.808,124.003,0.000291,0.0602
Who We Are - Jacked Mix,The Smen,0.161,0.811,0.579,127.105,0.000184,0.293
The Groovy Cat,PAWSA,0.211,0.846,0.8,127.008,0.0277,0.0624
The Eye of the Beholder,Victor Ruiz,0.0395,0.868,0.762,126.008,0.000426,0.0786
Boom,RICCI,0.51,0.825,0.804,122.006,0.0126,0.0747
Weekend,Jordan Burns,0.394,0.459,0.957,120.006,0.000225,0.12
Crazy,PAWSA,0.415,0.471,0.889,126.027,0.00923,0.079
Be Sharp Say Nowt - Original Mix,Patrick Topping,0.961,0.992,0.813,126.001,0.00194,0.0574
Jam - Mat.Joe's Pump It Remix,Vangelis Kostoxenakis,0.328,0.76,0.795,123.991,0.000179,0.0409
Kurupt (Lucati Remix),Tchami,0.505,0.791,0.754,122.968,0.00588,0.0514
Secret Garden - Rob Hes Remix,Drunken Kong,0.189,0.716,0.653,125.999,0.0272,0.0498
The Drums (Din Daa Daa),Claptone,0.718,0.96,0.788,121.999,0.0414,0.0472
Deep Inside,LOthief,0.539,0.56,0.937,123.032,0.0724,0.12
Distraido - Original Mix,Rafa Barrios,0.0767,0.93,0.714,126.002,0.00243,0.0519
Feel My Needs - Gorgon City Remix,Weiss (UK),0.293,0.902,0.646,125.001,0.00043,0.0428
Kill ‘Em With Da Boom,Tuff London,0.535,0.973,0.779,123.989,0.235,0.0607
No Fear,Visage Music,0.268,0.401,0.921,122.013,0.0628,0.21
Doesn't Work - Original Mix,Josh Butler,0.247,0.918,0.809,127.02,0.00379,0.0709
Anonymous - Original Mix,Josh Butler,0.0598,0.912,0.808,126.497,0.000801,0.0521
Road Trips,Kyle Watson,0.629,0.568,0.913,121.989,0.0226,0.135
Me Roar - Format:B Remix,Super Flu,0.182,0.625,0.555,124.004,2.49e-05,0.0568
Africanism,Noir,0.286,0.589,0.799,124.991,0.0133,0.0612
Is This How the End Comes,Jaw,0.804,0.708,0.777,127.989,0.0478,0.0595
Roar - Adana Twins Remix,Patrice Bäumel,0.0407,0.871,0.803,123.01,0.0126,0.0542
My Beat,Veerus,0.0353,0.832,0.9,124.99,0.00368,0.0537
Sandstorm,Pig&Dan,0.0396,0.702,0.774,125.0,0.000263,0.0911
Etnia,Visage Music,0.0392,0.725,0.837,120.01,0.0186,0.0495
Dimension - Original Mix,Luuk Van Dijk,0.715,0.557,0.834,126.004,3.47e-05,0.0736
Neo - Extended Mix,Koen Groeneveld,0.148,0.8,0.779,127.005,0.00213,0.049
Catfish,PAX,0.701,0.754,0.773,125.033,0.000681,0.075
Got That Sound,Danny Howard,0.757,0.96,0.646,124.997,0.000882,0.047
Funk Phenomena - Sidney Charles Extended Remix,Armand Van Helden,0.325,0.896,0.784,125.015,0.0387,0.0922
Badman - Will Clarke Remix - Edit,Idris Elba,0.323,0.871,0.715,124.006,0.00209,0.0374
Move Your Body (Future House),Tchami,0.741,0.87,0.818,123.999,0.00424,0.0493
Boxed Off - Original Mix,Patrick Topping,0.747,0.472,0.809,123.962,0.0231,0.0718
Rock & Roll,Dennis Cruz,0.34,0.769,0.809,124.007,0.000182,0.0496
In The Pocket - Original Mix,Mark Knight,0.154,0.955,0.724,124.002,0.00105,0.0764
Okay,Shiba San,0.412,0.746,0.829,123.017,0.00906,0.0414
World In Action,Mat.Joe,0.367,0.855,0.772,124.996,0.0002,0.0566
Forget - Original Mix,Patrick Topping,0.911,0.873,0.811,122.988,0.0474,0.0963
Crank It - Radio Edit,Breaking Beattz,0.18,0.504,0.876,124.031,0.0251,0.0569
Voices From The Dawn,Adriatique,0.0278,0.778,0.716,121.011,9.66e-05,0.0331
Cuando Mueves,Dateless,0.184,0.64,0.806,123.004,0.00144,0.107
(It Happens) Sometimes,Jack Back,0.604,0.886,0.833,122.025,0.000431,0.0573
DJs Gotta Dance More - Illyus & Barrientos Remix,A-Trak,0.649,0.82,0.775,123.001,0.000585,0.0949
Clap Clap,CLiQ,0.727,0.847,0.798,122.011,0.0206,0.139
Feeling Good,Vintage Culture,0.0342,0.574,0.839,123.986,0.277,0.0771
Along Came Polly - Original Mix,Rebūke,0.0781,0.595,0.825,124.003,0.00107,0.0669
My Back,Incognet,0.359,0.971,0.652,124.955,0.0139,0.0633
In Arms - A-Trak Remix,Ferreck Dawn,0.499,0.782,0.855,122.999,0.00782,0.14
Work,Billy Kenny,0.571,0.822,0.821,124.019,0.000874,0.0848
Organum,Veerus,0.196,0.845,0.808,123.998,0.0043,0.0663
How,Volkoder,0.674,0.962,0.805,126.027,0.000683,0.0672
Bottle In The Mix,Dozer,0.693,0.883,0.924,125.984,0.0687,0.241
EF2MOZ,Ben Remember,0.0334,0.942,0.504,124.045,0.0137,0.053
Def,Latmun,0.8,0.939,0.809,124.013,5.73e-05,0.0554
Payback,Dimitri Vangelis & Wyman,0.319,0.83,0.632,128.013,0.0485,0.063
Faith - Radio Edit,Blasterjaxx,0.641,0.689,0.671,128.001,0.00639,0.044
Trumpsta - Djuro Remix,Contiez,0.201,0.589,0.973,128.006,0.00208,0.236
Gypsy Drop - Radio Edit,Filip Jenven,0.422,0.962,0.797,128.047,0.000359,0.0906
Bad (feat. Vassy) - Radio Edit,David Guetta,0.411,0.972,0.614,127.966,0.00125,0.088
Everybody Is in the Place - Original Mix,Hardwell,0.127,0.969,0.67,130.004,0.000574,0.0848
Animals - Original Mix,Martin Garrix,0.0376,0.866,0.674,128.012,0.00138,0.0386
Howl At The Moon - Radio Edit,Stadiumx,0.182,0.934,0.514,127.953,0.0525,0.0992
The Buzz - Original Mix Edit,New World Sound,0.448,0.886,0.785,126.057,0.00147,0.0706
Aye,New World Sound,0.168,0.84,0.771,129.001,0.000398,0.0492
Catch - Radio Edit,Will Sparks,0.586,0.659,0.532,127.339,0.00505,0.437
Come Back Down,TJR,0.184,0.942,0.71,128.028,0.000914,0.0612
Freaks,Timmy Trumpet,0.744,0.92,0.905,128.027,0.0016,0.0811
Bigfoot - Original Mix,W&W,0.159,0.887,0.661,127.992,0.00108,0.0736
Save My Night - BlasterJaxx Remix,Armin van Buuren,0.165,0.906,0.686,129.972,0.00196,0.0475
Flashing Lights,Laidback Luke,0.312,0.961,0.721,128.959,0.00797,0.0494
Metropolis,David Guetta,0.364,0.982,0.691,128.03,0.00301,0.13
Come On To Me (feat. Sean Paul),Major Lazer,0.365,0.914,0.666,110.003,0.0105,0.0477
Flashlight - Original Mix,R3HAB,0.274,0.949,0.705,128.011,0.0128,0.0454
Scorpio,Denzal Park,0.378,0.782,0.699,126.996,0.000748,0.0451
Bang - Tiësto Bootleg Radio Edit,3LAU,0.309,0.797,0.707,127.94,0.00122,0.075
Rockin - Original Mix,DubVision,0.355,0.871,0.671,128.043,0.000647,0.141
Gunshot - Original Mix,John Christian,0.16,0.972,0.576,115.54,0.0267,0.127
Tremor - Synth Mix,DJ C Club,0.302,0.955,0.673,128.014,0.0748,0.0615
Gloria (feat. Andy Reznik) - Extended Mix,PH Electro,0.792,0.914,0.83,126.022,0.0182,0.104
Echo - Original Mix,Blasterjaxx,0.234,0.698,0.746,127.977,0.078,0.0424
Jupiter - Radio Edit,East & Young,0.112,0.935,0.601,126.025,0.000524,0.0468
Miraj - Original Mix,Sandro Silva,0.408,0.928,0.545,130.01,0.00472,0.0475
What's Up Suckaz,TJR,0.189,0.941,0.763,128.004,0.000895,0.0455
Bounce Generation - Original Mix,TJR,0.27,0.997,0.746,127.991,0.000572,0.169
Bouncer - Original Mix,Showtek,0.311,0.898,0.479,128.088,4.87e-05,0.0431
Funky Vodka,TJR,0.782,0.894,0.822,126.989,0.000193,0.0554
Can't You See - Original Mix,Shermanology,0.109,0.602,0.596,128.013,0.00024,0.0589
Titan - Original Mix,Blasterjaxx,0.353,0.935,0.683,127.968,0.00314,0.0452
Do It Again,Röyksopp,0.765,0.674,0.617,123.958,0.00217,0.0497
Boy Oh Boy,Diplo,0.389,0.954,0.539,129.956,0.00224,0.12
Mi Mi Mi - Radio Edit,SEREBRO,0.936,0.811,0.92,126.006,0.0156,0.0527
Molly,Cedric Gervais,0.405,0.927,0.637,126.008,0.00556,0.124
One Life - Original Mix,Sunnery James & Ryan Marciano,0.281,0.74,0.74,128.003,0.00489,0.0507
Bantam,New World Sound,0.0812,0.833,0.623,128.064,0.00914,0.0632
Cube,New World Sound,0.0329,0.961,0.784,125.994,0.00929,0.0662
This Is Dirty - Original Mix,DVBBS,0.084,0.905,0.456,128.078,0.000263,0.0737
Booyah - Original Mix,Showtek,0.516,0.953,0.739,127.987,0.00801,0.133
Selecta - Original Mix,Afrojack,0.407,0.694,0.886,127.989,0.043,0.105
Puzzle,Quintino,0.0424,0.894,0.666,129.993,0.000108,0.0511
No Regular - Original Mix,TST,0.352,0.774,0.676,129.969,9.56e-05,0.0561
Collide (D.O.D Remix) [feat. Collin MC Loughlin],Laidback Luke,0.308,0.986,0.599,127.964,0.047,0.0781
ACIIID - Original Mix,Moguai,0.0695,0.943,0.65,128.954,0.00383,0.0699
Bazooka - Original Mix,Firebeatz,0.22,0.833,0.577,128.012,0.00175,0.0545
Krack! - Original Mix,MOTi,0.164,0.9,0.755,128.028,0.0141,0.168
Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike) [Radio Edit],Steve Aoki,0.43,0.946,0.582,128.073,0.00189,0.215
Tsunami - Blasterjaxx Remix,DVBBS,0.14,0.484,0.695,127.999,0.0544,0.0566
Muppa - Reece Low Remix,Contiez,0.334,0.354,0.828,128.006,0.00343,0.137
I'm So Hot - Tonic Remix,J-Trick,0.714,0.907,0.839,128.028,0.0339,0.0788
Make Some Noise,Chuckie,0.212,0.784,0.635,128.067,0.000602,0.175
Crackin - Martin Garrix Edit,Bassjackers,0.165,0.885,0.489,128.01,0.000101,0.111
Ping Pong,Armin van Buuren,0.577,0.954,0.574,129.987,0.00357,0.059
Trojan - Original Mix,Sidney Samson,0.0333,0.68,0.762,127.985,0.000186,0.052
Barbaric (Radio Mix),DJ Bam Bam,0.287,0.975,0.62,129.047,0.000258,0.0761
King - Radio Edit,Ahzee,0.0624,0.907,0.796,128.037,0.00329,0.0746
Sasha Gray - Radio Edit,DJ Kuba,0.294,0.942,0.749,128.054,0.0186,0.184
Jump - Original Mix,Wolfpack,0.0959,0.945,0.646,128.013,0.000154,0.0669
Umami - Original Mix,Yves V,0.219,0.919,0.601,127.992,6.52e-05,0.0566
Dynamite - Original Mix,Quintino,0.237,0.919,0.778,127.983,0.00349,0.0658
Payback - Original Mix,Sandro Silva,0.23,0.981,0.264,127.87,0.000873,0.0526
WTF!? - Original Mix,Zomboy,0.343,0.993,0.599,127.998,0.000757,0.107
Let's Get F*cked Up,MAKJ,0.0736,0.932,0.737,128.001,0.00202,0.0786
Shotgun - Quintino Remix,Yellow Claw,0.337,0.93,0.742,127.977,0.00286,0.0654
So Get Up - Pelari Remix,Cosmic Gate,0.136,0.69,0.669,128.003,0.00316,0.0396
Bazooka - 538 Turn Up The Beach 2014 Theme,Firebeatz,0.186,0.928,0.542,128.021,0.00171,0.0902
You - Tom Staar Remix,Galantis,0.213,0.978,0.485,127.988,0.00479,0.181
The Illest - DEORRO Remix,Far East Movement,0.711,0.947,0.809,127.939,0.0022,0.0576
Dechorro - Radio Edit,Deorro,0.411,0.919,0.769,127.994,0.0172,0.136
Wasted - Ummet Ozcan Remix,Tiësto,0.43,0.917,0.677,128.008,0.00871,0.0407
Go Hard,Quintino,0.0605,0.875,0.82,128.007,0.000657,0.0517
Bigroom Blitz - Radio Mix,Scooter,0.438,0.909,0.713,132.022,0.00303,0.0306
Raise Those Hands,R3HAB,0.0855,0.945,0.675,130.053,0.00477,0.165
Rambo - Hardwell Edit,Deorro,0.0567,0.949,0.667,127.953,0.00287,0.054
Blast Off - Radio Edit,David Guetta,0.128,0.993,0.656,127.938,0.00255,0.18
Snow White (Alive) - Radio Edit,Muttonheads,0.578,0.811,0.668,130.039,0.0278,0.0393
Bombaclat - Original Mix,Firebeatz,0.192,0.729,0.625,130.059,0.00154,0.13
SMASH! - Original Mix Edit,Ummet Ozcan,0.208,0.981,0.729,127.985,0.0143,0.0444
Soldiers - Original Mix,Mike Hawkins,0.191,0.939,0.474,127.985,4.61e-05,0.0314
JLT (Just Like That) - Radio Edit,Sidney Housen,0.38,0.848,0.605,128.026,0.25,0.1
Warzone - Radio Edit,Husman,0.322,0.529,0.422,125.602,0.0169,0.0385
Alone,Armin van Buuren,0.375,0.861,0.553,127.966,0.00592,0.039
Show Me Love - Official Festival Mix Edit,Michael Mind Project,0.0915,0.761,0.606,129.974,0.00476,0.0293
Hit It! - Original Extended Mix,Sidney Housen,0.198,0.656,0.604,129.982,0.0138,0.048
Lovers on the Sun (feat. Sam Martin),David Guetta,0.568,0.891,0.645,124.915,0.0932,0.0387
Got it Like That - Edit,Syndicate Of L.A.W.,0.509,0.961,0.46,129.931,0.0232,0.147
Faded,Afrojack,0.64,0.924,0.621,127.916,0.00635,0.0448
Rasputin - Radio Edit,Hard Rock Sofa,0.13,0.973,0.531,127.98,0.0346,0.0399
Light - Deep Mix,Jerome,0.103,0.767,0.634,126.029,0.0979,0.0581
Don't Start Now - Kungs Remix,Dua Lipa,0.251,0.699,0.663,122.004,0.0356,0.263
2night - Radio Edit,Beeskov,0.375,0.877,0.762,125.005,0.161,0.0451
Play - Loris Cimino Remix,Betta Lemme,0.407,0.863,0.66,126.989,0.00452,0.042
Too Much,Curbi,0.85,0.976,0.8,128.045,0.0046,0.121
Here We Go Again,DJ Den,0.231,0.799,0.595,125.993,0.0121,0.0461
No Good For Me,Beeskov,0.318,0.881,0.786,120.011,0.00543,0.13
Drunk,Chris Night,0.553,0.694,0.894,123.935,0.000191,0.191
Bam Bam,Laidback Luke,0.565,0.891,0.846,127.986,0.0524,0.217
KNAS - BROHUG Remix,Steve Angello,0.469,0.752,0.808,125.005,0.0111,0.0759
Work,Chris Lorenzo,0.762,0.936,0.903,128.0,0.00761,0.0863
Find You,Dastic,0.163,0.811,0.73,127.997,0.0232,0.108
Teardrops,eSQUIRE,0.314,0.942,0.563,125.935,0.00322,0.165
I Can Handle It (feat. Liz Hill) - Gianni Bini & Fabio Vela Old School Mix,Fabio Vela,0.421,0.856,0.811,125.007,0.013,0.0887
Ritual - Benny Benassi & BB Team Remix,Tiësto,0.291,0.783,0.721,122.997,0.0133,0.0595
Alone,Copycattz,0.357,0.906,0.716,127.983,0.00795,0.0301
Trampoline (feat. AMY MIYÚ),WILL K,0.484,0.929,0.802,125.036,0.00178,0.0659
Stay,Rich James,0.664,0.762,0.656,122.999,0.283,0.0276
Again - Radio Edit,Beeskov,0.413,0.86,0.736,123.97,0.000466,0.129
The Power,Duke Dumont,0.191,0.831,0.625,121.929,0.00447,0.0541
Stay,EDX,0.591,0.95,0.686,124.974,0.0188,0.0449
The Weekend,David Puentez,0.77,0.665,0.805,125.935,0.663,0.0433
Tell Me Why,Alok,0.195,0.909,0.561,123.03,0.00527,0.0391
Loco Papi,Sevenn,0.786,0.987,0.759,124.992,0.0754,0.0928
Stars,VIZE,0.35,0.85,0.617,127.883,0.0287,0.114
After Hours,M-22,0.68,0.84,0.748,123.974,0.0225,0.054
Tonight - VIZE Remix,Milk for Two,0.439,0.889,0.659,129.029,0.132,0.277
House Music,HUGEL,0.751,0.861,0.886,125.997,0.0176,0.128
This Song,Mike La Funk,0.884,0.634,0.802,124.014,0.362,0.116
Let Me Love You - DAZZ Remix,CALVO,0.383,0.88,0.406,123.416,0.0183,0.0712
Rising Up - Rockefeller Remix,Bart B More,0.799,0.898,0.703,124.047,0.0154,0.298
Wish You Well - Benny Benassi Remix,Sigala,0.585,0.83,0.588,124.953,0.0074,0.0521
Jumbo,AKA AKA,0.0841,0.607,0.79,123.995,0.0198,0.0586
I Know,DallasK,0.295,0.873,0.6,122.045,0.0009,0.0795
Neptune,EDX,0.781,0.878,0.821,124.0,0.000914,0.0485
La La Love,C-BooL,0.729,0.794,0.891,122.0,0.383,0.0526
I Can't,Beeskov,0.241,0.715,0.729,125.005,0.037,0.042
Oh Yes (Rockin' With The Best),Laidback Luke,0.602,0.949,0.79,124.088,0.133,0.103
I'm Not Alone - CamelPhat Remix,Calvin Harris,0.0368,0.969,0.575,122.998,0.0105,0.0425
Can't Be Without,Kaskade,0.298,0.896,0.779,123.983,0.00084,0.0886
La Isla Bonita - Mike La Funk Remix,Paulo & Verde,0.578,0.941,0.542,123.883,0.107,0.122
Always There,Ben Rainey,0.257,0.682,0.655,124.027,0.0242,0.149
Never Change,Don Diablo,0.236,0.954,0.553,125.89,0.00377,0.0575
Odyssey,Alizzmatic,0.659,0.535,0.67,127.017,0.0867,0.0422
F.U.D.,Alizzmatic,0.643,0.503,0.826,127.986,0.0415,0.0872
The Dumbo's Party,Alizzmatic,0.788,0.967,0.768,127.964,0.0949,0.051
The Port,Alizzmatic,0.823,0.787,0.703,125.988,0.00435,0.0391
ZCN,Alizzmatic,0.979,0.773,0.742,128.006,1.38e-05,0.0617
Electra,Alizzmatic,0.781,0.466,0.723,128.028,0.0139,0.0637
Bourdeaux,Croma,0.562,0.803,0.646,120.039,0.0599,0.0538
Overdose,Semser,0.278,0.434,0.754,126.991,0.0746,0.135
Deriol,Croma,0.0929,0.636,0.676,127.988,0.0314,0.0791
Lume,AWASAKI,0.0381,0.37,0.447,64.053,0.000541,0.0346
Ferro,AWASAKI,0.588,0.649,0.546,127.561,0.362,0.0739
The Black Hole,Martin Numan,0.727,0.87,0.74,121.996,0.000286,0.0527
Top Secret,Martin Numan,0.723,0.694,0.757,127.04,0.0018,0.0745
Interlude,Martin Numan,0.112,0.813,0.59,125.033,0.563,0.246
Eclipse,Martin Numan,0.817,0.868,0.792,125.021,0.00181,0.0602
G28,Martin Numan,0.396,0.965,0.594,128.038,5.63e-06,0.0506
Setwit,Martin Numan,0.846,0.963,0.728,127.982,0.0272,0.135
The End,Martin Numan,0.537,0.258,0.489,159.931,0.000599,0.035
Tsunami,Semser,0.561,0.885,0.833,127.993,0.0295,0.182
Fugazzi,Semser,0.196,0.659,0.706,127.997,0.0102,0.0394
God´s Plan,Semser,0.428,0.693,0.658,139.983,0.114,0.0532
True Dreams,Semser,0.64,0.898,0.682,127.0,0.0507,0.0415
Resurrection,Semser,0.237,0.976,0.646,149.994,0.0636,0.316
Fariña,Semser,0.568,0.707,0.813,129.971,0.0437,0.283
Flight,Semser,0.663,0.914,0.723,127.968,0.00608,0.0801
Medioum Experience,Semser,0.444,0.928,0.759,127.978,0.00036,0.0402
Payola,Semser,0.343,0.825,0.786,128.003,0.00513,0.0646
Mortal Transition,Semser,0.334,0.921,0.508,124.031,0.00123,0.0938
Trash Style,Semser,0.0872,0.422,0.776,127.937,0.000244,0.145
Synonyms,Semser,0.85,0.717,0.637,127.988,0.0061,0.046
I was told the glasses,Semser,0.914,0.917,0.757,124.052,0.0266,0.0733
WTF (Interlude),Semser,0.04,0.454,0.273,132.501,0.985,0.0594
The Dog,Semser,0.12,0.844,0.707,127.996,0.00918,0.0404
HIP3 (Interlude),Semser,0.0759,0.637,0.745,114.016,0.221,0.0645
Listen to Me,Semser,0.222,0.712,0.781,128.011,0.06,0.0767
L.A.,Semser,0.229,0.749,0.708,124.983,1.15e-05,0.0651
Disruption,Tetengo,0.314,0.893,0.626,128.02,0.000314,0.0437
Gallaecia,Tetengo,0.299,0.468,0.887,128.015,0.044,0.112
Poison (Interlude),Tetengo,0.907,0.588,0.8,128.068,0.0946,0.0768
Flash,Tetengo,0.103,0.73,0.812,127.95,0.000113,0.117
Today Is a Good Day,Tetengo,0.651,0.766,0.562,124.967,0.00318,0.056
Speed (Interlude),Tetengo,0.529,0.807,0.604,127.865,0.000546,0.0554
The Lion,Tetengo,0.342,0.825,0.758,127.931,0.0025,0.0648
Nicaragua,Tetengo,0.387,0.84,0.686,128.0,0.0191,0.0769
This Is the End,Tetengo,0.962,0.789,0.778,128.03,5.4e-06,0.139
Genesis,Rob Stepwart,0.644,0.45,0.427,128.005,0.84,0.0341
Crazy Flow,Rob Stepwart,0.0757,0.865,0.839,128.012,0.0058,0.168
Energy,Rob Stepwart,0.69,0.715,0.82,127.986,7.24e-05,0.317
Australian Sun,Rob Stepwart,0.638,0.445,0.956,128.007,0.00332,0.377
Trip Up,Rob Stepwart,0.416,0.789,0.8,124.992,0.0294,0.0473
Fall in Love,Rob Stepwart,0.347,0.698,0.596,127.835,0.0162,0.0623
Dreams,Rob Stepwart,0.305,0.797,0.797,125.02,0.03,0.0537
Beatiful Day,Rob Stepwart,0.65,0.868,0.659,128.082,0.00268,0.0781
The Time,Rob Stepwart,0.751,0.755,0.831,127.999,0.0066,0.0845
Long Island,Rob Stepwart,0.223,0.723,0.556,219.961,0.00119,0.0586
The Stolen Hemp,Rob Stepwart,0.183,0.591,0.709,127.992,0.0114,0.036
Superheroe,Rob Stepwart,0.45,0.929,0.623,128.113,0.00162,0.292
The Reddish Flower,Rob Stepwart,0.604,0.912,0.767,126.059,0.00341,0.199
Final Liberty,Rob Stepwart,0.0374,0.686,0.645,129.906,0.0024,0.107
The Game Is Over,Rob Stepwart,0.268,0.799,0.761,128.015,0.00239,0.241
Fuck the Game,Rob Stepwart,0.689,0.755,0.531,143.995,0.796,0.0937
Disappear,Rob Stepwart,0.535,0.92,0.766,128.049,0.28,0.292
Bad Emotions,Rob Stepwart,0.936,0.802,0.78,128.0,0.00544,0.0733
Slowly,Rob Stepwart,0.281,0.984,0.72,125.03,0.0041,0.0549
Superstar,Rob Stepwart,0.269,0.966,0.762,127.011,0.00167,0.261
New Year - Original Mix,Croma,0.431,0.655,0.708,126.052,0.04,0.0343
Spell on Me,Chris Goldarg,0.704,0.57,0.734,128.005,0.00029,0.117
The Activist,Chris Goldarg,0.738,0.925,0.688,128.051,0.0556,0.137
Carousel,Chris Goldarg,0.647,0.762,0.818,128.016,0.00118,0.127
Overdue,Chris Goldarg,0.408,0.655,0.76,128.014,0.413,0.0504
Don't Play,Chris Goldarg,0.425,0.95,0.708,127.997,0.014,0.074
Surrender,Chris Goldarg,0.783,0.853,0.679,119.992,0.00492,0.0412
Nakamoto,Chris Goldarg,0.452,0.914,0.748,120.013,0.0578,0.11
X Ray,Chris Goldarg,0.361,0.982,0.768,125.009,0.0321,0.154
All Mine,Chris Goldarg,0.787,0.92,0.689,119.919,0.00911,0.0738
Pumpkin Soup,Chris Goldarg,0.857,0.88,0.744,127.99,0.0303,0.163
Go Home,Sovieti,0.419,0.752,0.641,126.0,0.000834,0.0427
Back to Bass,Dj Electrocimatic,0.668,0.797,0.807,127.953,0.00714,0.0708
Granite,Dj Electrocimatic,0.352,0.646,0.859,126.971,0.0296,0.11
Inception,Dj Electrocimatic,0.34,0.924,0.673,129.008,0.00592,0.0476
Mind Palace,Dj Electrocimatic,0.795,0.784,0.739,126.973,0.012,0.0674
Someone Like You,Dj Electrocimatic,0.761,0.915,0.732,135.067,0.00742,0.0504
Transformation,Dj Electrocimatic,0.687,0.865,0.729,127.988,4.5e-05,0.0416
1.Casino of Tricks,Tetengo,0.427,0.836,0.614,126.993,0.00349,0.0446
Riot of Scruitiny,Tetengo,0.244,0.949,0.345,127.017,0.000417,0.0824
Can't Stop the Ocean,Tetengo,0.572,0.789,0.706,126.928,0.00349,0.198
